"","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU_172","Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea"
"OTU_175","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Unclassified_Nitrosopumilaceae","Unclassified_Nitrosopumilaceae"
"OTU_176","Bacteria","Planctomycetota","Brocadiae","Brocadiales","GWA2-50-13","Unclassified_GWA2-50-13","Unclassified_GWA2-50-13"
"OTU_177","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Unclassified_Spirochaeta"
"OTU_178","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_179","Bacteria","Acidobacteriota","Acidobateria group 26","Unclassified_Acidobateria group 26","Unclassified_Acidobateria group 26","Unclassified_Acidobateria group 26","Unclassified_Acidobateria group 26"
"OTU_180","Bacteria","Planctomycetota","Phycisphaerae","CCM11a","Unclassified_CCM11a","Unclassified_CCM11a","Unclassified_CCM11a"
"OTU_181","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_182","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","Unclassified_SG8-4","Unclassified_SG8-4"
"OTU_183","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified_Anaerolineaceae","Unclassified_Anaerolineaceae"
"OTU_184","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Unclassified_Anaerolineales","Unclassified_Anaerolineales","Unclassified_Anaerolineales"
"OTU_185","Bacteria","Myxococcota","bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25"
"OTU_187","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales"
"OTU_188","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Unclassified_Nitrospinaceae","Unclassified_Nitrospinaceae"
"OTU_189","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","Unclassified_Hydrogenedensaceae","Unclassified_Hydrogenedensaceae"
"OTU_190","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_192","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Unclassified_Kiloniellaceae","Unclassified_Kiloniellaceae"
"OTU_193","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified_Haliangium"
"OTU_194","Bacteria","Chloroflexi","Dehalococcoidia","Sh765B-AG-111","Unclassified_Sh765B-AG-111","Unclassified_Sh765B-AG-111","Unclassified_Sh765B-AG-111"
"OTU_195","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_196","Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Unclassified_Sneathiellaceae","Unclassified_Sneathiellaceae"
"OTU_197","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_198","Bacteria","Planctomycetota","Phycisphaerae","CCM11a","Unclassified_CCM11a","Unclassified_CCM11a","Unclassified_CCM11a"
"OTU_200","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_201","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_203","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_204","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_205","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_206","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus","Unclassified_Thiobacillus"
"OTU_207","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_208","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_209","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_210","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unclassified_Myxococcaceae","Unclassified_Myxococcaceae"
"OTU_211","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_212","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_214","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales"
"OTU_215","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_216","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta 2","Unclassified_Spirochaeta 2"
"OTU_217","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_218","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_219","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia"
"OTU_220","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Unclassified_Opitutales","Unclassified_Opitutales","Unclassified_Opitutales"
"OTU_221","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","Unclassified_67-14","Unclassified_67-14"
"OTU_222","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified_Comamonadaceae","Unclassified_Comamonadaceae"
"OTU_223","Bacteria","Proteobacteria","Gammaproteobacteria","JTB23","Unclassified_JTB23","Unclassified_JTB23","Unclassified_JTB23"
"OTU_224","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_225","Bacteria","Planctomycetota","Phycisphaerae","mle1-8","Unclassified_mle1-8","Unclassified_mle1-8","Unclassified_mle1-8"
"OTU_226","Bacteria","Planctomycetota","vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49"
"OTU_227","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unclassified_Myxococcaceae","Unclassified_Myxococcaceae"
"OTU_228","Bacteria","Planctomycetota","Phycisphaerae","CCM11a","Unclassified_CCM11a","Unclassified_CCM11a","Unclassified_CCM11a"
"OTU_229","Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","Unclassified_EPR3968-O8a-Bc78","Unclassified_EPR3968-O8a-Bc78","Unclassified_EPR3968-O8a-Bc78"
"OTU_230","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Unclassified_Planctomycetales","Unclassified_Planctomycetales","Unclassified_Planctomycetales"
"OTU_231","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales"
"OTU_232","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_233","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_234","Bacteria","Chloroflexi","Dehalococcoidia","GIF3","Unclassified_GIF3","Unclassified_GIF3","Unclassified_GIF3"
"OTU_235","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_236","Bacteria","Chloroflexi","JG30-KF-CM66","Unclassified_JG30-KF-CM66","Unclassified_JG30-KF-CM66","Unclassified_JG30-KF-CM66","Unclassified_JG30-KF-CM66"
"OTU_237","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia"
"OTU_238","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Unclassified_Lactococcus"
"OTU_239","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Unclassified_Nitrosopumilaceae","Unclassified_Nitrosopumilaceae"
"OTU_240","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified_Rhodopirellula"
"OTU_241","Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea"
"OTU_242","Bacteria","Planctomycetota","Phycisphaerae","Pla1 lineage","Unclassified_Pla1 lineage","Unclassified_Pla1 lineage","Unclassified_Pla1 lineage"
"OTU_243","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_244","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_245","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_246","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Kordiimonas","Unclassified_Kordiimonas"
"OTU_248","Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","Unclassified_AT-s3-44","Unclassified_AT-s3-44","Unclassified_AT-s3-44"
"OTU_250","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_251","Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group"
"OTU_254","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_256","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade","Unclassified_KI89A clade","Unclassified_KI89A clade"
"OTU_257","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Unclassified_Lentimicrobiaceae","Unclassified_Lentimicrobiaceae"
"OTU_258","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_259","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Unclassified_Intrasporangiaceae","Unclassified_Intrasporangiaceae"
"OTU_260","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_261","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteria group 13","Unclassified_Acidobacteria group 13","Unclassified_Acidobacteria group 13","Unclassified_Acidobacteria group 13"
"OTU_262","Bacteria","Chloroflexi","Dehalococcoidia","S085","Unclassified_S085","Unclassified_S085","Unclassified_S085"
"OTU_263","Bacteria","Parcubacteria","Candidatus Yanofskybacteria","Unclassified_Candidatus Yanofskybacteria","Unclassified_Candidatus Yanofskybacteria","Unclassified_Candidatus Yanofskybacteria","Unclassified_Candidatus Yanofskybacteria"
"OTU_264","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","Unclassified_SG8-4","Unclassified_SG8-4"
"OTU_265","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_266","Bacteria","Myxococcota","bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25"
"OTU_268","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_269","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_270","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","SZB85","Unclassified_SZB85"
"OTU_271","Bacteria","Nitrospinota","P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02"
"OTU_272","Bacteria","Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota"
"OTU_273","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unclassified_Gaiella"
"OTU_274","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_276","Bacteria","Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)"
"OTU_277","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_278","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales"
"OTU_279","Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea"
"OTU_280","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19 marine sediment group","Unclassified_Urania-1B-19 marine sediment group"
"OTU_281","Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group"
"OTU_283","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_284","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_285","Bacteria","Planctomycetota","Phycisphaerae","CCM11a","Unclassified_CCM11a","Unclassified_CCM11a","Unclassified_CCM11a"
"OTU_286","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_287","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Unclassified_Magnetospiraceae","Unclassified_Magnetospiraceae"
"OTU_288","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_289","Bacteria","Chloroflexi","JG30-KF-CM66","Unclassified_JG30-KF-CM66","Unclassified_JG30-KF-CM66","Unclassified_JG30-KF-CM66","Unclassified_JG30-KF-CM66"
"OTU_290","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_292","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","JdFR-76","Unclassified_JdFR-76"
"OTU_293","Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","Unclassified_AT-s3-44","Unclassified_AT-s3-44","Unclassified_AT-s3-44"
"OTU_294","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales"
"OTU_295","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_296","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","I-8","Unclassified_I-8"
"OTU_297","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified_Sphingomonadaceae","Unclassified_Sphingomonadaceae"
"OTU_299","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Unclassified_Haliangiaceae","Unclassified_Haliangiaceae"
"OTU_300","Bacteria","Myxococcota","Polyangia","VHS-B4-70","Unclassified_VHS-B4-70","Unclassified_VHS-B4-70","Unclassified_VHS-B4-70"
"OTU_301","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales"
"OTU_302","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified_Chitinophagaceae","Unclassified_Chitinophagaceae"
"OTU_303","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_304","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unclassified_Myxococcaceae","Unclassified_Myxococcaceae"
"OTU_305","Bacteria","Planctomycetota","Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage"
